N_LONG,N_SHORT,Score,ExpExcess,ExpNominal,Beta,VolMonthly,SharpeAnn,CashAbs
133,70,1.07874663639395,0.012290488596706554,0.015710422038840155,9.410874857174178e-17,0.011379150553260131,3.7415359959786656,0.0
155,54,1.0787208868939095,0.012531296987959267,0.015951230430092868,3.87645498876595e-16,0.011599160126909818,3.7424852886590445,0.0
120,70,1.0787118570158212,0.01250265856602531,0.01592259200815891,-1.6523241108679088e-16,0.011574866656058636,3.7417692159256224,0.0
96,84,1.0787113399034858,0.012583477328232655,0.016003410770366256,1.4432899320127035e-15,0.011649044266137144,3.741976006005407,0.0
157,69,1.0787081382197568,0.011876693026653102,0.015296626468786703,1.3314002678121994e-16,0.010996682448062888,3.7413166825938187,0.0
148,53,1.0787037419945051,0.01255540540846299,0.01597533885059659,2.514774471336311e-16,0.011622514422411315,3.742150671828759,0.0
128,92,1.0786995468835154,0.011491779917118644,0.014911713359252244,-1.5092094240998222e-16,0.010642219124407078,3.7406383862553865,0.0
115,90,1.0786661001600464,0.011725285045121967,0.015145218487255568,-1.175162181240678e-16,0.010858367830399828,3.740670743262336,0.0
128,91,1.0786631619324576,0.0114449900821995,0.0148649235243331,9.75781955236954e-18,0.010599408261963508,3.740454905511721,0.0
134,85,1.0786580071994,0.011613280257543294,0.015033213699676895,-4.0635897424756706e-16,0.010754647429871592,3.7406696183701347,0.0
110,92,1.07865680153034,0.011925808209774739,0.01534574165190834,-4.2500725161431774e-16,0.01104363059566907,3.7408179423807404,0.0
145,86,1.078644038348188,0.011327396207332027,0.014747329649465627,-2.3201926491189795e-17,0.010490201609420857,3.7405621891847,0.0
157,87,1.0786252989958058,0.011063330017204314,0.014483263459337915,-3.946495907847236e-16,0.01024609326721071,3.7404011833509814,0.0
112,71,1.0786227504239363,0.012635592250319176,0.016055525692452777,1.4284905723582764e-15,0.011698945604773048,3.7414461953472666,0.0
158,87,1.0786212860582813,0.011049923603599271,0.014469857045732872,-1.2310921048542616e-16,0.010233798679691961,3.740356772733505,0.0
158,69,1.0786211826108276,0.011868404161037417,0.015288337603171017,3.0422712959943254e-16,0.010989957345370139,3.7409934116511963,0.0
109,70,1.0786191271294234,0.012817398286541316,0.016237331728674916,2.025614918854668e-15,0.011867491985321232,3.7413777200094573,0.0
103,86,1.0786032752729304,0.01228833319917106,0.01570826664130466,6.044186633131959e-16,0.011377955712909997,3.7412726817260804,0.0
140,71,1.078590478807179,0.012076274273757383,0.015496207715890983,3.9942008034365983e-16,0.011181967320632126,3.7411521619618346,0.0
97,73,1.0785904528635346,0.012993198810065394,0.016413132252198995,4.978656376053436e-16,0.012027929181318456,3.7421039237295943,0.0
159,69,1.0785887853485006,0.011854031181205947,0.015273964623339548,-2.983724378680108e-16,0.010976826141032838,3.7409327644543566,0.0
137,84,1.0785812922477978,0.011583436881913283,0.015003370324046883,-2.9007290316912964e-16,0.010727872122659464,3.740369194625957,0.0
128,55,1.0785698828889125,0.013004178773371074,0.016424112215504674,2.548959307513421e-16,0.012038853804872037,3.7418675749799637,0.0
154,69,1.078566311953678,0.011895924146197258,0.015315857588330858,-3.7751919645945264e-16,0.011016102420736753,3.7407686016813657,0.0
96,73,1.0785653453644997,0.013037387743004829,0.01645732118513843,-2.651185210445284e-17,0.012069003609082873,3.742051738532219,0.0
123,86,1.0785513539103257,0.011752439979473742,0.015172373421607342,1.2098241815380442e-16,0.010883969115436898,3.7405146856731304,0.0
109,90,1.0785285687633936,0.011954267959679205,0.015374201401812806,1.0728180496744066e-16,0.011071236122123455,3.740395244950451,0.0
128,58,1.0785273353757112,0.012865902013231071,0.01628583545536467,-1.3660947373317356e-16,0.011911370594266281,3.7417013929271667,0.0
116,50,1.0785245997961328,0.013296441489347756,0.016716374931481356,7.155734338404329e-17,0.012309082506977178,3.7419705662648552,0.0
120,71,1.0785144033420881,0.012426864245257001,0.015846797687390602,-2.0911549401814167e-16,0.011506365139800863,3.7412267019224292,0.0
101,84,1.0784976837635312,0.0124380451394452,0.0158579785815788,1.2886360501599148e-15,0.011517289519896997,3.74104099599762,0.0
123,50,1.0784868852772491,0.013188414617368848,0.016608348059502447,2.307768760506633e-16,0.012209069553394427,3.7419729797863215,0.0
124,50,1.0784679241263853,0.01316048046453237,0.01658041390666597,4.2760933682828295e-16,0.012183810139348166,3.7417885794151475,0.0
149,54,1.078451893100814,0.012628732134010327,0.016048665576143928,1.726049858596923e-16,0.011692361720740944,3.7415205265985367,0.0
105,70,1.078449408815757,0.012885235013222559,0.016305168455356157,-5.540273101400928e-16,0.011931325113706955,3.741056671857455,0.0
100,84,1.078428957666447,0.01244656591330902,0.01586649935544262,1.3808398868775384e-15,0.011525940379923107,3.7407940403991518,0.0
178,81,1.0784254578260626,0.010865798160866063,0.014285731602999664,-6.418476861114186e-17,0.010065787785186176,3.7394220663197477,0.0
92,80,1.0784209043943582,0.012973641116616539,0.016393574558750137,-2.671474153004283e-16,0.012013371546863182,3.7409990168849614,0.0
137,50,1.0784193412959981,0.012990487022096969,0.01641042046423057,1.0776969594505914e-16,0.01202727225362348,3.7415272661774828,0.0
164,87,1.078412654468638,0.010903483411309685,0.014323416853443285,1.209969624493823e-16,0.010100294057084283,3.739571767146067,0.0
136,73,1.078407253359772,0.012064610278974654,0.015484543721108255,-4.911199508699441e-16,0.011173602472177812,3.740336749715949,0.0
103,70,1.0783700821751607,0.012973647220624173,0.016393580662757774,-3.5354559788598865e-16,0.012013273781568938,3.7410312216593966,0.0
115,94,1.0783525707924115,0.01166651240168885,0.01508644584382245,-4.829325698440143e-16,0.010807302100868482,3.7395072402452127,0.0
121,70,1.0783468345483573,0.012497724439651612,0.015917657881785213,-8.314475410248212e-18,0.011574210013558241,3.7405047399545257,0.0
155,55,1.0783370347316588,0.01247333705794373,0.01589327050007733,-2.96637714392034e-16,0.01155076224644047,3.740784038897166,0.0
90,82,1.0783321144524003,0.01292972311619624,0.01634965655832984,-8.673617379884035e-17,0.011972790504249407,3.74097205778406,0.0
138,52,1.078313345997495,0.01284763011367104,0.01626756355580464,4.0419056990259605e-16,0.011896548433615862,3.7410427466257294,0.0
147,54,1.0783119239412386,0.012667219513698685,0.016087152955832285,8.231788562996701e-17,0.011729237406067182,3.7411243423216938,0.0
143,51,1.0783104781406465,0.012800817466059934,0.016220750908193533,2.8362728832220796e-16,0.01185350718497861,3.740946183038216,0.0
154,68,1.078300205129616,0.011928005042755607,0.015347938484889207,-4.3324718812520757e-16,0.011048299331375452,3.739925964590687,0.0
117,85,1.078283672516988,0.011917089380207902,0.015337022822341503,2.0599841277224584e-17,0.011039418685715122,3.739509275351392,0.0
115,91,1.0782737047308193,0.011675426049186876,0.015095359491320477,-3.5149834431980054e-16,0.010816446380715976,3.739200548020697,0.0
157,68,1.078264858987563,0.011907757906662935,0.015327691348796536,-1.202886771616126e-16,0.011029735710945418,3.7398614507332293,0.0
104,71,1.078227648040858,0.012851607756545806,0.016271541198679407,-3.0335976786144414e-16,0.011901356498249893,3.7406891553171966,0.0
158,68,1.0782198943484018,0.011899056525552041,0.015318989967685642,8.673617379884035e-18,0.011022202335280944,3.7396828396844723,0.0
114,86,1.0782081093190863,0.011939045162283089,0.01535897860441669,1.420738526825005e-15,0.01106044825603716,3.7392757212432897,0.0
162,69,1.0781990488576614,0.011754319162073656,0.015174252604207256,6.873841773558098e-17,0.01088863145458711,3.7395108985005145,0.0
121,71,1.0781888279655678,0.012422406116479323,0.015842339558612924,-2.0990154059319366e-16,0.011505710292849521,3.7400973948332967,0.0
141,70,1.0781880152207772,0.012134939999824276,0.015554873441957877,5.594483210025203e-17,0.011241129716888773,3.7395409813512566,0.0
110,70,1.0781777214148947,0.012798033642838092,0.016217967084971693,1.6861512186494565e-15,0.01185435014253131,3.7398666717023423,0.0
116,52,1.0781576528694454,0.013178848803832355,0.016598782245965955,-1.2836953722228372e-16,0.0122047023987322,3.7405968564833056,0.0
159,68,1.078140970852636,0.011884521038642237,0.015304454480775838,1.5829351718288365e-16,0.011009390594591644,3.739461160123026,0.0
102,84,1.0781310560882402,0.012405260442591477,0.015825193884725076,6.379445582904708e-16,0.011490993884549966,3.739718528017355,0.0
154,54,1.0781233140533983,0.012543800049868667,0.015963733492002266,-3.382710778154774e-16,0.011617145985791525,3.7404193823388936,0.0
151,53,1.0781228345591645,0.01251491143593755,0.01593484487807115,-2.5760643618255585e-16,0.011591453128512624,3.740076799508236,0.0
151,51,1.0781206907385428,0.012645910708281909,0.01606584415041551,-2.96637714392034e-16,0.011712969999788748,3.7400180919303363,0.0
126,50,1.0781158271762936,0.013132016373985304,0.016551949816118905,-2.1163626406917047e-16,0.012161392598009722,3.7405781257799964,0.0
162,87,1.0781121790324124,0.010954265764255245,0.014374199206388846,5.787721296931601e-16,0.010150027329202801,3.738580054600227,0.0
109,71,1.078100336377718,0.012740801890916139,0.01616073533304974,2.5777990853015353e-15,0.011801789903325347,3.7397236156556954,0.0
150,69,1.0780680101004534,0.011970565268777478,0.015390498710911079,1.5243882545146192e-16,0.011090516913091451,3.738983025465229,0.0
146,58,1.0780567690282803,0.012485785858431473,0.01590571930056507,-3.157196726277789e-16,0.011565019263919613,3.739901332753823,0.0
148,69,1.0780525230292703,0.012009160399432853,0.015429093841566453,1.8425630097210948e-16,0.011126173464811172,3.7390170185369964,0.0
110,90,1.0780348067957228,0.01193238313487072,0.01535231657700432,-3.712308238590367e-16,0.011055949942794593,3.738709735827548,0.0
128,57,1.0780158459395082,0.012903478896661894,0.016323412338795494,-1.2452887444125402e-16,0.011950944768945062,3.7402032183241425,0.0
130,84,1.0780074654061924,0.01172160970357514,0.01514154314570874,2.632442874794805e-16,0.010861288560337209,3.738492618127104,0.0
144,86,1.0780043367270087,0.011347272001052776,0.014767205443186377,-6.960577947356938e-16,0.010514627679339215,3.738420842374956,0.0
177,82,1.0780023129679022,0.010823644974750444,0.014243578416884044,-3.7448343037649323e-16,0.010030311482276627,3.7380898992979645,0.0
141,71,1.078000539176289,0.012055695721760691,0.015475629163894292,-4.2500725161431774e-16,0.011169241495327003,3.7390323272026134,0.0
150,55,1.0780004989434537,0.012560873124537686,0.015980806566671286,-5.811673138930942e-16,0.011635603006774577,3.739569049658828,0.0
138,85,1.0779891488099977,0.011517748005075962,0.014937681447209562,-6.678685382510707e-17,0.010673129042828156,3.738233587079444,0.0
105,86,1.077970003444144,0.01220132218769977,0.01562125562983337,1.4029576111962427e-15,0.01130472682235344,3.738844870948217,0.0
143,53,1.0779599659531958,0.012669362273440867,0.016089295715574468,-4.163336342344337e-17,0.011735431283366567,3.7397823100372336,0.0
92,74,1.0779498458133177,0.01316811500215158,0.01658804844428518,3.679782173415802e-16,0.01219685565826124,3.7399547658314964,0.0
99,85,1.0779339632692562,0.012434521868119544,0.015854455310253143,1.2021633688519273e-15,0.01152006461775271,3.739080353806334,0.0
160,53,1.0779246863263137,0.01235468576335826,0.01577461920549186,-4.1249622430976085e-16,0.011444933841787375,3.739461275967057,0.0
155,58,1.0779162694865987,0.012335540626588648,0.01575547406872225,5.102234389860072e-16,0.011427601053374859,3.73932954157018,0.0
93,80,1.0779091077460508,0.012920103366440824,0.016340036808574425,-7.616558122520173e-17,0.011968977230830569,3.739379737823145,0.0
114,87,1.0778949679620184,0.01188955379210996,0.01530948723424356,1.5807310688640432e-16,0.011017730091747592,3.738213057639212,0.0
124,52,1.077889550680095,0.013043815674838165,0.016463749116971765,-6.245004513516506e-17,0.012082530703424696,3.739705203807899,0.0
111,95,1.0778879361868883,0.011799899368445391,0.015219832810578992,1.8691645453650096e-16,0.010934878077936895,3.7381349997097373,0.0
123,52,1.0778852360521507,0.01306961310402109,0.016489546546154688,2.3676264941652203e-17,0.012106112438782492,3.7398023594945444,0.0
148,54,1.0778538881106712,0.012656668529873448,0.016076601972007047,2.211772431870429e-16,0.011724487169993355,3.7395226981704006,0.0
162,68,1.0778492204380337,0.011786710027919152,0.015206643470052753,2.5066754227864863e-16,0.010921940937922613,3.73837960459079,0.0
150,68,1.0778330549043305,0.012002809070599921,0.015422742512733522,-9.80118763926896e-17,0.011122576968111872,3.7382479264347643,0.0
93,74,1.077779395639698,0.0131148144184139,0.0165347478605475,8.760353553682876e-17,0.012148910955480003,3.7395162394014374,0.0
143,54,1.0777748820938233,0.012767418018363657,0.016187351460497258,-5.704518053737056e-17,0.011827292043856288,3.7394555925865167,0.0
91,82,1.0777727994395307,0.01289599101642365,0.01631592445855725,-4.5295692697328455e-17,0.011947392288480891,3.739144260950295,0.0
145,51,1.0777716612220585,0.012762030999436206,0.016181964441569805,2.0122792321330962e-16,0.011823570507431092,3.7390543042645024,0.0
113,93,1.0777704969505149,0.011758990140179313,0.015178923582312914,-6.568096760917186e-16,0.010898418901315165,3.737637276180353,0.0
148,68,1.0777543734918789,0.012040994139445906,0.015460927581579506,-1.7694179454963432e-16,0.01115851433211146,3.7380627926680297,0.0
109,93,1.0777458191508125,0.011919280974011959,0.01533921441614556,-3.3610267347050637e-18,0.011047012291843999,3.737626009870526,0.0
133,71,1.0777448302876267,0.012212203667547886,0.015632137109681487,1.734723475976807e-18,0.01131673726336788,3.738207706392753,0.0
150,87,1.0777227776353546,0.01116709636132188,0.01458702980345548,-3.1590224605292663e-16,0.01035127023674399,3.737121692015856,0.0
153,53,1.077717213646712,0.012465161205406607,0.015885094647540208,4.779163176316104e-16,0.011549797863566968,3.7386442234466846,0.0
160,54,1.0777084081800086,0.012447719775912372,0.015867653218045973,-1.2576745200831851e-16,0.011532502891375085,3.739011954878318,0.0
149,69,1.0777053294421157,0.011981032157044687,0.015400965599178288,4.336808689942018e-18,0.011103902606047752,3.7377410734520438,0.0
109,91,1.0776932734268014,0.01190307441216497,0.01532300785429857,-5.2562121322097255e-16,0.011032691846022895,3.737388832368189,0.0
125,50,1.077688001520259,0.013149115030686751,0.01656904847282035,2.0746208570510127e-16,0.01218198348702335,3.7391177441633636,0.0
160,51,1.0776647150881613,0.01248260496409202,0.01590253840622562,-2.500170209751573e-16,0.011566365997748405,3.738513205068501,0.0
134,72,1.0776617245285198,0.012148049168913261,0.015567982611046862,1.9992688060632702e-16,0.01125830654077775,3.7378691541559457,0.0
122,86,1.0776419892088884,0.011796842293853058,0.015216775735986659,-3.712308238590367e-16,0.010934013013257752,3.737462210270959,0.0
179,82,1.077639773446057,0.010795059086031775,0.014214992528165375,-1.8880994931373155e-16,0.010007335541267834,3.736777033329348,0.0
147,55,1.077625128012033,0.01260766412518468,0.01602759756731828,-7.28583859910259e-17,0.011682693981398108,3.738369739779825,0.0
149,55,1.0776212164988397,0.012570583335262942,0.015990516777396543,-9.540979117872439e-17,0.011648644892656627,3.738269853376645,0.0
127,50,1.0776175444050038,0.01311352592094956,0.01653345936308316,-1.2016383612294364e-16,0.012149570234549628,3.738945941785907,0.0
122,50,1.077616353752374,0.01322896538015015,0.01664889882228375,-9.367506770274758e-17,0.012256174222450726,3.739052620191636,0.0
134,50,1.0776127619714255,0.013051039225383977,0.016470972667517576,1.2576745200831851e-15,0.012092151312814738,3.738799233513319,0.0
153,51,1.0776096454432982,0.012596326852291409,0.01601626029442501,-2.185751579730777e-16,0.011672655341557233,3.738220217851858,0.0
110,71,1.0776088911666026,0.012721006001431924,0.016140939443565525,1.8510938179266333e-15,0.011788760487068431,3.738039930837183,0.0
163,69,1.0775937505310595,0.011724991449473756,0.015144924891607356,-3.86843335142828e-16,0.01086749004924888,3.7374372217994956,0.0
