Ticker,Alpha,Beta_MKT,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,R_squared,Adj_R_squared,ResidVar,N_obs,Weight
CVS,-0.0015266603519497196,0.8634625245299008,0.07448425552765467,0.24226511484993066,0.3524261360068517,0.3640690882928402,0.22704700377661335,0.21791044353756628,0.004628364116589077,429,0.004974871104236185
CPT,0.0012414396221927743,0.7501932653112902,0.3619762518315007,0.4415215446350779,0.21884872791855436,0.043695811267384775,0.31832545826841463,0.3093795981407036,0.003111653322829355,387,0.004972870702683321
BMY,-0.001035039128002582,0.7392571577110844,-0.22412545898445183,-0.07842993843717977,0.31413210125903995,0.5062292638489355,0.18447418625134415,0.17483440121885419,0.0038256710183654542,429,0.0049162643266668585
MRK,0.00047674332696308265,0.7852123925570467,-0.710175163213926,-0.3191271734320247,0.22924035485251895,0.8097003997658401,0.2596462343365932,0.2508950077921085,0.003591651147639885,429,0.004880460675121443
PFE,-0.0006195977268921254,0.8613600502751089,-0.3666407768317895,-0.21629225657773501,0.4715273216928893,0.49909452620301537,0.27342651874395485,0.26483817972201573,0.003265316309500044,429,0.004746568901651248
AVB,0.001098349901341092,0.7568971845404742,0.35621510876585294,0.3843197424870119,0.3266623782273928,-0.049680469966792935,0.3577759357795074,0.34916703411435335,0.002528732452583408,379,0.004740826161988083
EMN,-0.006333654243340016,1.4027189996785783,0.31139326069869294,0.6432911073126728,0.577973618362191,0.08343997443910559,0.48056499059888813,0.4736576101547244,0.004554022530838698,382,0.004739262712012821
BXP,0.00022519458327886936,0.8577192772740823,0.455730805314502,0.6164702532895839,0.1851047724692146,-0.019252605094790994,0.40903458162923,0.4001877939290688,0.003356518816937748,340,0.00472981531549155
BEN,-0.003725102564448477,1.509037030382129,0.23042924573267692,0.4529423642610674,0.3891734252037228,0.2275255530119069,0.4961804427476254,0.49022512883211267,0.004388382394153785,429,0.004600895157581374
VMC,0.0008173406277328083,0.9081622619606157,0.2956664229343793,0.34434450430465535,0.17631028739906693,0.22238204519425067,0.2933781546578218,0.2850256505757629,0.004233889076569945,429,0.004592978404924541
SNA,-0.0020281155408006686,1.1581182310823572,0.2383949171661151,0.5672830298281102,0.4814686728484283,-0.013129206931569014,0.4714186660850169,0.4651706597739651,0.003115717536288535,429,0.004556613399718008
